Anio,Trimestre,Empresa,NombreCorto,NombreLargo,SIC,NAICS,Activos,Inventarios,PasivoCirc,PasivoLP,PPE,CPP,Efectivo,GC,CBV,UOAD,Ventas,IGR,Deuda,CPC,GO,GVGA,Precio_Accion,mkt_capital,No_Acciones
2011,3,GRUPO AEROMEXICO S.A.B DE C.V.,GPO.AEROMEX,GPO. AEROMEXICO,4512,481111,21614.98,796.54,10619.383,1993.193,5060.883,4738.914,4608.109,908.2030029,0,1141.219971,9594.129883,260.9219971,1993.192993,2939.456055,8452.910156,8452.910156,,16942.4015,
2011,4,GRUPO AEROMEXICO S.A.B DE C.V.,GPO.AEROMEX,GPO. AEROMEXICO,4512,481111,21725.574,679.58,10439.029,2245.197,6039.982,4592.326,4099.862,723.09198,0,809.9689941,9650.801758,211.6699982,2245.197021,2481.49707,8840.833008,8840.833008,,16509.4292,
2012,1,GRUPO AEROMEXICO S.A.B DE C.V.,GPO.AEROMEX,GPO. AEROMEXICO,4512,481111,23513.031,647.634,11080.877,7020.137,6632.783,5080.997,2526.183,1004.72699,0,373.868988,9227.984375,268.9779968,2723.721924,2689.655029,8854.115234,8854.115234,,16130.6177,
2012,2,GRUPO AEROMEXICO S.A.B DE C.V.,GPO.AEROMEX,GPO. AEROMEXICO,4512,481111,26828.813,689.44,11766.056,8370.71,8296.408,5360.643,2780.416,1608.083984,0,646.4869995,9919.380859,272.7799988,3790.168945,3044.86499,9272.893555,9272.893555,26559.265,14538.1795,0.547386364
2012,3,GRUPO AEROMEXICO S.A.B DE C.V.,GPO.AEROMEX,GPO. AEROMEXICO,4512,481111,27488.903,662.2,11485.819,8981.792,11225.582,5629.362,1934.859,2154.998047,0,947.4580078,10524.51855,327.9400024,4925.746094,3062.176025,9577.060547,9577.060547,14376.0384,14376.0384,1
2012,4,GRUPO AEROMEXICO S.A.B DE C.V.,GPO.AEROMEX,GPO. AEROMEXICO,4512,481111,28326.31,694.323,11547.697,9600.915,12196.333,5131.436,2546.671,-2178.769043,0,1082.92395,9896.65332,210.5149994,5283.323242,2550.167969,8813.729492,8813.729492,,13845.3505,
2013,1,GRUPO AEROMEXICO S.A.B DE C.V.,GPO.AEROMEX,GPO. AEROMEXICO,4512,481111,27078.691,718.683,10621.43,9700.008,11537.691,5230.548,1338.406,306.3880005,0,181.4490051,9174.248047,290.375,5013.976074,2852.334961,8992.798828,8992.798828,,13120.3813,
2013,2,GRUPO AEROMEXICO S.A.B DE C.V.,GPO.AEROMEX,GPO. AEROMEXICO,4512,481111,29228.898,813.443,11582.365,10270.946,12581.809,5211.655,2289.179,718.7069702,0,761.4030151,9499.398438,334.1069946,5569.237793,2820.468994,8737.995117,8737.995117,,11831.9875,
2013,3,GRUPO AEROMEXICO S.A.B DE C.V.,GPO.AEROMEX,GPO. AEROMEXICO,4512,481111,30706.808,862.497,11617.404,11217.302,14050.634,5828.701,2142.499,598.2420044,0,1000.296997,10468.2793,327.8479919,6413.498047,2916.792969,9467.982422,9467.982422,23485.8614,13334.0984,0.567750025
2013,4,GRUPO AEROMEXICO S.A.B DE C.V.,GPO.AEROMEX,GPO. AEROMEXICO,4512,481111,32296.406,936.224,11701.443,12369.538,14241.373,6367.014,3154.156,818.7269897,0,603.1950073,10707.57715,315.9440002,7862.570801,2735.631104,10104.38184,10104.38184,13845.3505,12832.8091,0.926867767
2014,1,GRUPO AEROMEXICO S.A.B DE C.V.,GPO.AEROMEX,GPO. AEROMEXICO,4512,481111,32507.562,901.298,12580.584,11929.327,14105.633,6276.649,3030.175,573.2930298,0,19.86800003,9777.326172,346.3630066,7737.256836,3279.110107,9757.458008,9757.458008,13120.3813,14969.9278,1.140967435
2014,2,GRUPO AEROMEXICO S.A.B DE C.V.,GPO.AEROMEX,GPO. AEROMEXICO,4512,481111,34818.147,944.85,13619.453,13309.274,14168.739,6549.373,4707.668,557.4550171,0,205.6380005,10355.40234,352.3309937,9044.575195,3506.581055,10149.76465,10149.76465,,15905.5483,
2014,3,GRUPO AEROMEXICO S.A.B DE C.V.,GPO.AEROMEX,GPO. AEROMEXICO,4512,481111,35772.46,1051.686,14222.326,13211.539,14656.927,6533.771,3250.708,566.197998,0,492.4700012,11192.47168,-353.5270081,8950.514648,3725.087158,10700.00195,10700.00195,,14437.3561,
2014,4,GRUPO AEROMEXICO S.A.B DE C.V.,GPO.AEROMEX,GPO. AEROMEXICO,4512,481111,38204.668,1185.367,14117.76,14859.391,17530.345,7098.905,3155.95,721.6010132,0,927.3319702,11595.54883,138.4309998,10450.53711,3477.284912,10668.2168,10668.2168,19929.7913,14558.3987,0.730484252
2015,1,GRUPO AEROMEXICO S.A.B DE C.V.,GPO.AEROMEX,GPO. AEROMEXICO,4512,481111,41708.141,1198.492,16439.587,16118.013,20424.01,7968.899,3373.397,860.4099731,0,514.8510132,10681.54004,144.6750031,12168.87305,4271.916992,10166.68945,10166.68945,20221.3653,18725.0637,0.926003928
2015,2,GRUPO AEROMEXICO S.A.B DE C.V.,GPO.AEROMEX,GPO. AEROMEXICO,4512,481111,43455.998,1308.4,18158.948,15945.115,21054.843,8443.102,4140.887,681.6519775,0,382.7000122,11276.46387,148.0480042,12181.05566,4065.61499,10893.76367,10893.76367,11831.9875,17734.8243,1.498888019
2015,3,GRUPO AEROMEXICO S.A.B DE C.V.,GPO.AEROMEX,GPO. AEROMEXICO,4512,481111,46662.841,1224.394,17807.465,18399.065,22355.326,8555.706,4686.171,500.3370056,0,1127.01001,12418.61133,163.8639984,14712.8877,4295.067871,11291.60156,11291.60156,,18839.1785,
2015,4,GRUPO AEROMEXICO S.A.B DE C.V.,GPO.AEROMEX,GPO. AEROMEXICO,4512,481111,49899.364,1237.01,19433.581,19691.895,23545.223,7173.456,5071.131,1279.458008,0,1006.291992,12569.65234,187.4579926,16037.40527,3741.618896,11563.36035,11563.36035,,27906.3964,
2016,1,GRUPO AEROMEXICO S.A.B DE C.V.,GPO.AEROMEX,GPO. AEROMEXICO,4512,481111,51690.061,1248.21,21635.812,18962.755,23494.119,7180.41,6603.796,347.2810059,10618.12109,641.5089722,12060.96777,205.227005,15211.62891,3194.791016,11419.45898,801.3378906,,29552.8203,
2016,2,GRUPO AEROMEXICO S.A.B DE C.V.,GPO.AEROMEX,GPO. AEROMEXICO,4512,481111,56717.364,1294.815,28402.808,16839.607,24342.995,8300.384,7348.194,1132.530029,11153.41797,385.2730103,12368.10938,168.7720032,13061.94434,4047.119141,11982.83594,829.4179688,18710.781,26850.6857,1.435038211
2016,3,GRUPO AEROMEXICO S.A.B DE C.V.,GPO.AEROMEX,GPO. AEROMEXICO,4512,481111,60477.003,1344.038,30403.217,17089.746,26268.792,9409.082,7316.857,1350.69104,12160.78223,1477.927979,14471.56738,193.3829956,13153.8877,4216.52002,12993.63965,832.8574219,13334.0984,25264.9593,1.894763226
2016,4,GRUPO AEROMEXICO S.A.B DE C.V.,GPO.AEROMEX,GPO. AEROMEXICO,4512,481111,71513.917,1428.551,29505.825,27689.392,35305.838,10288.287,10206.476,2394.141113,12989.62109,1066.248047,15024.08496,317.7470093,24366.92188,4383.418945,13957.83691,968.2158203,,27707.2232,
2017,1,GRUPO AEROMEXICO S.A.B DE C.V.,GPO.AEROMEX,GPO. AEROMEXICO,4512,481111,70286.712,1278.922,30787.922,27399.831,35666.474,9968.606,9085.861,2086.434082,13613.94238,533.1879883,14168.46973,368.9700012,23598.96094,4886.839844,13635.28125,21.33886719,,27374.1838,
2017,2,GRUPO AEROMEXICO S.A.B DE C.V.,GPO.AEROMEX,GPO. AEROMEXICO,4512,481111,68104.524,1271.493,31065.266,25409.467,34404.944,9836.447,8679.343,635.3430176,13110.0166,460.7070007,14531.07715,347.177002,21807.74609,4780.73584,14070.37012,960.3535156,,26559.265,
2017,3,GRUPO AEROMEXICO S.A.B DE C.V.,GPO.AEROMEX,GPO. AEROMEXICO,4512,481111,70028.525,1319.545,30443.638,27769.708,34046.31,10869.325,9952.415,639.5209961,13610.97656,1313.896973,15939.67285,389.8099976,24143.46094,4741.237793,14625.77539,1014.798828,17776.3555,23485.8614,1.321185403
2017,4,GRUPO AEROMEXICO S.A.B DE C.V.,GPO.AEROMEX,GPO. AEROMEXICO,4512,481111,77011.292,1492.744,33356.753,30662.074,39606.506,12075.168,11896.711,1354.527954,14976.81348,802.28302,16841.97656,485.6839905,26988.3418,4966.806152,16039.69336,1062.879883,12832.8091,19929.7913,1.553034191
2011,1,GRUPO AEROPORTUARIO DEL CENTRO NORTE S.A.B DE C.V.,AEROPORT.CENTRO,GPO. AEROPORT. CENTRO,4581,488111,8528.716,0,690.07,1822.736,2091.137,347.365,273.866,11.14599991,348.5650024,192.3439941,631.7789917,24.90099907,952.5620117,512.1690063,439.4349976,90.86999512,40014.9761,8953.1366,0.223744644
2011,2,GRUPO AEROPORTUARIO DEL CENTRO NORTE S.A.B DE C.V.,AEROPORT.CENTRO,GPO. AEROPORT. CENTRO,4581,488111,8612.006,0,1045.95,1821.62,2088.067,466.883,262.993,4.315999985,380.019989,214.326004,698.0100098,25.45199966,941.7440186,546.1640015,483.684021,103.664032,10956.0503,10017.5828,0.914342535
2011,3,GRUPO AEROPORTUARIO DEL CENTRO NORTE S.A.B DE C.V.,AEROPORT.CENTRO,GPO. AEROPORT. CENTRO,4581,488111,8946.169,0,659.539,1510.836,2086.193,359.744,569.876,5.179999828,330.2940063,257.6279907,686.2839966,25.4640007,1510.835938,519.5629883,428.6560059,98.36199951,15784.0005,8870.911,0.562019179
2012,1,GRUPO AEROPORTUARIO DEL CENTRO NORTE S.A.B DE C.V.,AEROPORT.CENTRO,GPO. AEROPORT. CENTRO,4581,488111,9605.023,0,828.257,2505.527,2099.788,341.891,834.071,3.654999971,344.7630005,264.4700012,704.5009766,22.29299927,1502.664063,590.2609863,440.0309753,95.26797485,,10277.2686,
2013,3,GRUPO AEROPORTUARIO DEL CENTRO NORTE S.A.B DE C.V.,AEROPORT.CENTRO,GPO. AEROPORT. CENTRO,4581,488111,11075.226,0,1341.846,3843.496,2116.63,490.946,2026.407,4.552999973,831.1959839,703.1920166,1780.198975,110.098999,2986.760986,702.3610229,1077.006958,245.8109741,39821.5713,17382.0032,0.436497171
2014,1,GRUPO AEROPORTUARIO DEL CENTRO NORTE S.A.B DE C.V.,AEROPORT.CENTRO,GPO. AEROPORT. CENTRO,4581,488111,11189.209,0,864.888,3729.053,2169.526,254.666,1532.713,26.15600014,405.0690002,310.3420105,839.4370117,44.84199905,2972.460938,880.0310059,529.0949707,124.0259705,19896.5066,18903.6636,0.950099632
2015,2,GRUPO AEROPORTUARIO DEL CENTRO NORTE S.A.B DE C.V.,AEROPORT.CENTRO,GPO. AEROPORT. CENTRO,4581,488111,11951.061,0,967.447,5662.27,2360.595,292.759,2031.512,85.96099854,563.7420044,576.3029785,1280.670044,116.5410004,4682.133789,746.6939697,704.3670654,140.625061,16899.0589,30465.5859,1.802797782
2015,3,GRUPO AEROPORTUARIO DEL CENTRO NORTE S.A.B DE C.V.,AEROPORT.CENTRO,GPO. AEROPORT. CENTRO,4581,488111,12176.436,0,897.669,5685.025,2377.416,281.795,2389.377,9.972000122,476.9760132,541.242981,1143.124023,80.54100037,4690.77002,592.3959961,601.8810425,124.9050293,6526.1733,32969.3272,5.051862046
2015,4,GRUPO AEROPORTUARIO DEL CENTRO NORTE S.A.B DE C.V.,AEROPORT.CENTRO,GPO. AEROPORT. CENTRO,4581,488111,12496.814,0,881.626,5664.661,2370.973,242.185,2665.641,43.15800095,459.0249939,608.6669922,1229.427979,92.83999634,4658.349121,537.6129761,620.7609863,161.7359924,,32886.7268,
2007,2,GRUPO AEROPORTUARIO DEL SURESTE S.A.B DE C.V.,AEROPORT.SURESTE,GPO. AEROPORT. SURESTE,4581,488119,15331.559,7.031,228.706,0,5573.242,19.37,1393.039,,,,,,0,275.9679871,,,20714.9992,17007,0.820999308
2007,3,GRUPO AEROPORTUARIO DEL SURESTE S.A.B DE C.V.,AEROPORT.SURESTE,GPO. AEROPORT. SURESTE,4581,488119,15834.814,7.462,222.446,0,5654.969,15.944,1766.231,,9.56400013,294.6350098,710.6669922,0.637000024,0,234.3000031,416.0319824,406.4679871,12324,16286.9994,1.321567624
2007,4,GRUPO AEROPORTUARIO DEL SURESTE S.A.B DE C.V.,AEROPORT.SURESTE,GPO. AEROPORT. SURESTE,4581,488119,16676.081,6.734,298.854,0,5860.197,17.073,1925.697,,9.491000175,249.8800049,693.9459839,1.445000052,0,279.4150085,444.065979,434.5749817,4164,20072.9992,4.820604995
2008,1,GRUPO AEROPORTUARIO DEL SURESTE S.A.B DE C.V.,AEROPORT.SURESTE,GPO. AEROPORT. SURESTE,4581,488119,17087.976,8.072,276.039,0,5890.404,14.402,2313.813,,10.72900009,433.8479919,869.8900146,0.745999992,0,365.6480103,436.0420227,425.3130188,3990,18230.9993,4.569172757
2008,2,GRUPO AEROPORTUARIO DEL SURESTE S.A.B DE C.V.,AEROPORT.SURESTE,GPO. AEROPORT. SURESTE,4581,488119,16728.968,8.179,219.447,0,5894.193,11.789,1632.187,,10.50500011,382.1149902,808.5180054,0.611000001,0,360.3039856,426.4030151,415.8980103,87134.9967,16034.9994,0.184024789
2008,3,GRUPO AEROPORTUARIO DEL SURESTE S.A.B DE C.V.,AEROPORT.SURESTE,GPO. AEROPORT. SURESTE,4581,488119,17072.268,8.817,388.619,0,6121.431,15.394,1776.786,328.493988,10.69799995,288.0180054,734.3060303,0.455000013,0,350.92099,446.2880249,435.5900269,20750.9992,16061.9994,0.774034987
2008,4,GRUPO AEROPORTUARIO DEL SURESTE S.A.B DE C.V.,AEROPORT.SURESTE,GPO. AEROPORT. SURESTE,4581,488119,17374.594,7.86,595.488,0,6430.067,10.022,1733.512,,9.201999664,279.7139893,755.992981,0.414000005,0,361.2000122,476.2789917,467.0769958,13746,15470.9994,1.125491008
2009,1,GRUPO AEROPORTUARIO DEL SURESTE S.A.B DE C.V.,AEROPORT.SURESTE,GPO. AEROPORT. SURESTE,4581,488119,17531.205,10.367,289.181,0,6402.084,9.843,1945.749,70.28299713,13.14400005,527.4349976,984.6920166,0.60799998,0,452.8640137,457.257019,444.1130066,15672,12233.9995,0.780627839
2009,2,GRUPO AEROPORTUARIO DEL SURESTE S.A.B DE C.V.,AEROPORT.SURESTE,GPO. AEROPORT. SURESTE,4581,488119,16279.227,9.225,329.119,439.886,6374.367,9.404,973.32,,10.92000008,243.2819977,678.3740234,10.36299992,439.8859863,152.7689972,435.092041,424.1720276,3912,15473.9994,3.955521319
2009,3,GRUPO AEROPORTUARIO DEL SURESTE S.A.B DE C.V.,AEROPORT.SURESTE,GPO. AEROPORT. SURESTE,4581,488119,16512.415,9.936,326.621,436.364,6389.442,12.993,1239.343,,11.21000004,278.3460083,714.6710205,12.69900036,436.3640137,178.0570068,436.3250122,425.1150208,85280.9967,17315.9993,0.203046399
2009,4,GRUPO AEROPORTUARIO DEL SURESTE S.A.B DE C.V.,AEROPORT.SURESTE,GPO. AEROPORT. SURESTE,4581,488119,16695.708,9.799,373.712,329.836,6697.057,8.145,961.404,,11.44299984,288.2669983,753.4470215,0.625999987,329.8359985,375.1650085,465.1800232,453.73703,23564.9991,20381.9992,0.864926797
2010,1,GRUPO AEROPORTUARIO DEL SURESTE S.A.B DE C.V.,AEROPORT.SURESTE,GPO. AEROPORT. SURESTE,4581,488119,17147.235,9.711,478.388,271.127,6704.027,9.248,1331.456,94.30699921,14.82900047,506.2829895,970.4260254,8.76099968,271.1270142,506.131012,464.1430359,449.3140259,26423.999,19550.9993,0.739895551
2010,2,GRUPO AEROPORTUARIO DEL SURESTE S.A.B DE C.V.,AEROPORT.SURESTE,GPO. AEROPORT. SURESTE,4581,488119,16569.593,8.106,536.704,90.642,6732.252,20.906,669.984,123.3600006,13.01599979,413.9769897,898.9780273,8.56400013,90.64199829,384.6149902,485.0010376,471.9850464,17007,17639.9993,1.037219927
2010,3,GRUPO AEROPORTUARIO DEL SURESTE S.A.B DE C.V.,AEROPORT.SURESTE,GPO. AEROPORT. SURESTE,4581,488119,18271.079,9.053,745.303,740.003,303.935,10.907,1537.706,121.0530014,12.59200001,430.3840027,1173.175049,8.911999702,740.0029907,296.7529907,742.7910156,730.1990356,3300,17945.9993,5.438181606
2010,4,GRUPO AEROPORTUARIO DEL SURESTE S.A.B DE C.V.,AEROPORT.SURESTE,GPO. AEROPORT. SURESTE,4581,488119,18213.916,9.564,465.166,647.503,305.629,10.738,1442.879,381.1839905,12.22099972,373.6830139,1192.892944,13.63700008,647.5029907,389.9599915,819.2099609,806.9889526,89600.9966,20981.9992,0.234171494
2011,1,GRUPO AEROPORTUARIO DEL SURESTE S.A.B DE C.V.,AEROPORT.SURESTE,GPO. AEROPORT. SURESTE,4581,488119,18746.626,13.492,622.789,618.338,307.127,14.988,1851.061,51.24700165,17.98999977,583.026001,1062.897949,15.6960001,618.3380127,436.4689941,479.8719482,461.881958,97517.9963,20903.9992,0.214360426
2011,2,GRUPO AEROPORTUARIO DEL SURESTE S.A.B DE C.V.,AEROPORT.SURESTE,GPO. AEROPORT. SURESTE,4581,488119,18346.428,12.465,886.624,462.504,306.654,13.381,1366.441,109.4459991,18.77199936,526.2780151,1094.609009,15.58300018,462.5039978,368.3869934,568.3309937,549.559021,31283.9988,20714.9992,0.66215957
2011,3,GRUPO AEROPORTUARIO DEL SURESTE S.A.B DE C.V.,AEROPORT.SURESTE,GPO. AEROPORT. SURESTE,4581,488119,18828.514,12.875,1096.744,414.45,306.104,15.818,1741.071,144.5599976,19.91799927,492.4070129,1048.978027,13.67500019,414.4500122,350.3240051,556.5710449,536.6530762,16286.9994,20750.9992,1.274083623
2011,4,GRUPO AEROPORTUARIO DEL SURESTE S.A.B DE C.V.,AEROPORT.SURESTE,GPO. AEROPORT. SURESTE,4581,488119,18803.317,14.779,702.486,321.95,306.504,28.874,1529.667,452.6409912,18.73900032,493.2510071,1366.821045,-5.53399992,321.9500122,462.1019897,873.5700684,854.8310547,3450,23564.9991,6.830434522
2012,1,GRUPO AEROPORTUARIO DEL SURESTE S.A.B DE C.V.,AEROPORT.SURESTE,GPO. AEROPORT. SURESTE,4581,488119,19202.848,24.974,1010.425,2178.125,314.212,18.44,2069.241,0,24.84300041,729.4959717,1285.978027,11.0369997,171.1190033,577.8880005,556.4820557,531.6390381,3597,26423.999,7.34612149
2012,2,GRUPO AEROPORTUARIO DEL SURESTE S.A.B DE C.V.,AEROPORT.SURESTE,GPO. AEROPORT. SURESTE,4581,488119,18732.528,26.637,1102.608,2232.128,313.702,14.244,1569.091,0,23.2329998,640.414978,1275.510986,9.107000351,107.7860031,536.9470215,635.0960083,611.8630371,114876,31283.9988,0.272328413
2012,3,GRUPO AEROPORTUARIO DEL SURESTE S.A.B DE C.V.,AEROPORT.SURESTE,GPO. AEROPORT. SURESTE,4581,488119,18743.021,26.547,767.536,2168.892,313.536,17.031,1941.59,0,23.41699982,590.7459717,1222.010986,9.079999924,38.88899994,574.9780273,631.2650146,607.8480225,34118.9987,34118.9987,1
2012,4,GRUPO AEROPORTUARIO DEL SURESTE S.A.B DE C.V.,AEROPORT.SURESTE,GPO. AEROPORT. SURESTE,4581,488119,19109.238,24.197,694.98,1943.263,314.634,8.694,2265.427,0,20.49200058,569.2620239,1336.390991,-6.861000061,33.33300018,445.3179932,767.1289673,746.6369629,20072.9992,43919.9983,2.188013752
2013,1,GRUPO AEROPORTUARIO DEL SURESTE S.A.B DE C.V.,AEROPORT.SURESTE,GPO. AEROPORT. SURESTE,4581,488119,22362.968,24.903,878.226,4574.155,317.444,11.363,2660.945,0,25.33300018,814.1719971,1374.508057,16.50900078,2685.436035,508.0339966,560.3360596,535.0030518,18230.9993,50345.9981,2.761559982
2013,2,GRUPO AEROPORTUARIO DEL SURESTE S.A.B DE C.V.,AEROPORT.SURESTE,GPO. AEROPORT. SURESTE,4581,488119,21969.022,28.915,901.348,4625.51,317.251,11.426,1941.851,0,24.45999908,701.3930054,1283.416992,22.42099953,2823.220947,394.1539917,582.0239868,557.5639648,4800,43268.9983,9.014374646
2013,3,GRUPO AEROPORTUARIO DEL SURESTE S.A.B DE C.V.,AEROPORT.SURESTE,GPO. AEROPORT. SURESTE,4581,488119,22591.548,29.923,985.193,4636.757,316.979,14.019,2396.649,0,26.96800041,699.9550171,1309.83606,17.45700073,2834.676025,355.309021,609.8810425,582.9130249,103977,42911.9984,0.412706641
2013,4,GRUPO AEROPORTUARIO DEL SURESTE S.A.B DE C.V.,AEROPORT.SURESTE,GPO. AEROPORT. SURESTE,4581,488119,21416.495,31.967,667.968,4464.311,322.072,9.997,1259.563,0,25.0340004,655.5900269,1478.324951,19.90399933,2799.059082,470.9710083,822.7349243,797.7009277,43919.9983,48971.9981,1.115027322
2014,1,GRUPO AEROPORTUARIO DEL SURESTE S.A.B DE C.V.,AEROPORT.SURESTE,GPO. AEROPORT. SURESTE,4581,488119,21819.137,29.791,466.358,4437.444,322.725,11.499,1603.406,0,31.14299965,837.9940186,1383.135986,19.4829998,2793.612061,548.2109985,545.1419678,513.9989624,50345.9981,48038.9982,0.954177095
2014,2,GRUPO AEROPORTUARIO DEL SURESTE S.A.B DE C.V.,AEROPORT.SURESTE,GPO. AEROPORT. SURESTE,4581,488119,22404.771,30.667,505.109,4438.651,322.74,11.557,2351.972,0,26.40699959,761.0620117,1340.629028,21.34799957,2776.537109,341.2480164,579.5670166,553.1600342,16034.9994,49484.9981,3.086061737
2014,3,GRUPO AEROPORTUARIO DEL SURESTE S.A.B DE C.V.,AEROPORT.SURESTE,GPO. AEROPORT. SURESTE,4581,488119,23045.639,34.516,431.162,4520.851,323.1,20.659,3099.319,0,26.07099915,765.8969727,1469.94104,20.57900047,2876.253906,209.2019958,704.0440674,677.9730835,5070,52064.998,10.26923037
2014,4,GRUPO AEROPORTUARIO DEL SURESTE S.A.B DE C.V.,AEROPORT.SURESTE,GPO. AEROPORT. SURESTE,4581,488119,23924.521,37.181,401.643,4771.782,322.613,13.06,2855.362,0,26.31200027,795.9799805,1685.457031,20.40399933,3157.356934,458.5180054,889.4770508,863.1650391,107421,58511.9978,0.544697944
2015,1,GRUPO AEROPORTUARIO DEL SURESTE S.A.B DE C.V.,AEROPORT.SURESTE,GPO. AEROPORT. SURESTE,4581,488119,24963.373,17.154,548.511,4861.423,321.894,21.865,3704.686,0,35.22399902,1027.495972,1796.600952,20.47500038,3270.424072,558.1820068,769.1049805,733.8809814,91926,61655.9976,0.670713374
2015,2,GRUPO AEROPORTUARIO DEL SURESTE S.A.B DE C.V.,AEROPORT.SURESTE,GPO. AEROPORT. SURESTE,4581,488119,24391.872,15.944,697.874,4889.808,321.185,18.963,3172.234,0,34.72700119,1012.849976,2120.427002,24.29299927,3277.26001,343.21698,1107.577026,1072.849976,43268.9983,66962.9974,1.547597588
2015,3,GRUPO AEROPORTUARIO DEL SURESTE S.A.B DE C.V.,AEROPORT.SURESTE,GPO. AEROPORT. SURESTE,4581,488119,25353.316,20.168,512.085,5191.325,320.535,19.766,3494.583,0,35.05799866,1025.598999,2172.413086,24.39299965,3603.764893,85.24199677,1146.814087,1111.756104,16061.9994,77483.997,4.824056773
2015,4,GRUPO AEROPORTUARIO DEL SURESTE S.A.B DE C.V.,AEROPORT.SURESTE,GPO. AEROPORT. SURESTE,4581,488119,26125.884,22.557,506.695,5211.138,321.913,21.068,2084.16,0,34.59400177,1006.952026,2905.156006,27.8560009,3678.12793,427.440979,1898.203979,1863.609985,5910,73166.9972,12.38020257
2016,1,GRUPO AEROPORTUARIO DEL SURESTE S.A.B DE C.V.,AEROPORT.SURESTE,GPO. AEROPORT. SURESTE,4581,488119,27140.715,19.969,599.908,5207.875,321.81,24.349,2945.61,0,46.89699936,1286.19397,2077.35498,31.94499969,3676.791016,979.8649902,791.1610107,744.2640381,7020,78071.997,11.12136709
2016,2,GRUPO AEROPORTUARIO DEL SURESTE S.A.B DE C.V.,AEROPORT.SURESTE,GPO. AEROPORT. SURESTE,4581,488119,26875.633,22.621,698.374,5517.542,322.493,28.455,2675.313,0,44.51499939,1206.612061,2243.788086,29.3409996,3939.888916,533.6560059,1037.176025,992.6610107,94611,87134.9967,0.920981669
2016,3,GRUPO AEROPORTUARIO DEL SURESTE S.A.B DE C.V.,AEROPORT.SURESTE,GPO. AEROPORT. SURESTE,4581,488119,27951.363,25.924,598.302,5665.907,322.397,22.083,3521.38,0,45.34899902,1235.426025,2355.75708,31.82500076,4136.001953,281.75,1120.331055,1074.982056,42911.9984,85280.9967,1.987346194
2016,4,GRUPO AEROPORTUARIO DEL SURESTE S.A.B DE C.V.,AEROPORT.SURESTE,GPO. AEROPORT. SURESTE,4581,488119,29216.091,24.392,593.183,5868.954,323.099,11.401,3497.635,0,43.875,1204.366943,3076.591064,33.07500076,4402.439941,694.5449829,1872.224121,1828.349121,15470.9994,89600.9966,5.791545477
2017,1,GRUPO AEROPORTUARIO DEL SURESTE S.A.B DE C.V.,AEROPORT.SURESTE,GPO. AEROPORT. SURESTE,4581,488119,29949.776,25.228,661.443,5431.018,323.186,26.662,4495.303,0,56.47399902,1632.241943,2476.748047,41.31399918,4014.282959,834.6439819,844.5061035,788.0321045,12233.9995,97517.9963,7.971064271
2017,2,GRUPO AEROPORTUARIO DEL SURESTE S.A.B DE C.V.,AEROPORT.SURESTE,GPO. AEROPORT. SURESTE,4581,488119,38566.295,27.035,1226.827,12448.384,440.044,120.514,2829.843,0,61.18099976,1613.427979,2935.297119,71.40599823,10837.58496,1801.814941,1321.869141,1260.68811,6546,114876,17.54903758
2017,3,GRUPO AEROPORTUARIO DEL SURESTE S.A.B DE C.V.,AEROPORT.SURESTE,GPO. AEROPORT. SURESTE,4581,488119,43524.491,30.801,5211.398,12250.689,448.647,129.004,7678.97,0,68.8789978,1655.610962,3230.104004,206.1640015,10658.69727,1775.397949,1574.493042,1505.614014,114789,103977,0.90580979
2017,4,GRUPO AEROPORTUARIO DEL SURESTE S.A.B DE C.V.,AEROPORT.SURESTE,GPO. AEROPORT. SURESTE,4581,488119,55566.003,35.028,2068.361,19962.621,473.238,428.883,4461.044,0,66.06800079,-3424.447998,3871.743896,299.946991,17197.92578,1039.482056,7296.191895,7230.124023,48971.9981,107421,2.193518831
2007,2,"GRUPO AEROPUERTARIO DEL PACIFICO, S.A. B. DE C.V.",AEROPORT.PACIFICO,GPO. AEROPORT. PACIFICO,4581,488119,25435.189,0,613.51,0,2460.567,92.95,815.451,,,,,,0,750.4990234,,,26967.2704,29906.9104,1.109007695
2007,3,"GRUPO AEROPUERTARIO DEL PACIFICO, S.A. B. DE C.V.",AEROPORT.PACIFICO,GPO. AEROPORT. PACIFICO,4581,488119,26724.659,0,706.378,514.286,2657.283,112.5,1818.865,,0,428.8420105,905.257019,3.269000053,514.2860107,645.2399902,476.4150085,476.4150085,21071.1603,33525.3605,1.591054314
2007,4,"GRUPO AEROPUERTARIO DEL PACIFICO, S.A. B. DE C.V.",AEROPORT.PACIFICO,GPO. AEROPORT. PACIFICO,4581,488119,27526.277,0,596.959,492.857,3180.978,362.613,1631.699,,0,366.1730042,910.7009888,16.80699921,492.8569946,681.7849731,544.5279541,544.5279541,,27404.8504,
2008,1,"GRUPO AEROPUERTARIO DEL PACIFICO, S.A. B. DE C.V.",AEROPORT.PACIFICO,GPO. AEROPORT. PACIFICO,4581,488119,28239.279,0,619.749,766.286,313.55,243.23,2291.402,,0,481.4360046,950.3770142,10.77700043,766.2860107,855.6000366,468.9410095,468.9410095,,26995.3204,
