ingreso,gasto
66.88844,51.92478
6.33002,1.36323
7.69180,7.01820
18.61702,7.18426
17.69245,13.74840
14.40644,6.90948
37.40077,25.48268
44.77610,30.84206
6.91029,4.33176
10.62168,7.47420
52.51413,19.84013
26.66012,9.09442
34.49611,13.60353
13.64065,33.55519
24.45245,16.17977
42.68034,11.11900
10.55108,1.58998
51.80332,20.80564
24.10938,16.48706
18.71949,9.44036
29.51906,15.07386
20.86783,7.17907
27.95377,18.53678
25.36297,20.23348
22.95124,8.12417
34.33851,30.75913
27.06782,19.73402
36.45754,17.25129
14.31731,9.86284
49.10446,20.70162
40.35287,39.57150
39.08274,20.45528
19.28411,19.15645
18.21076,15.40028
13.53367,24.30723
7.17520,1.47105
14.29511,2.69628
10.20531,15.66527
31.23969,17.52022
44.97465,21.72475
38.35356,12.27361
16.37008,9.84365
33.29917,21.76739
25.35844,19.49379
17.33256,16.62482
33.71665,21.06437
19.84777,8.72021
14.71469,10.07598
30.17171,14.28109
13.33285,16.36778
20.15680,71.10630
11.44861,22.77791
75.24585,25.75440
22.96719,25.50868
29.97690,14.78913
52.44587,23.69586
8.58196,9.92354
9.63248,7.39594
29.75216,12.54831
13.89256,24.89822
13.67494,9.81129
36.81539,21.81633
34.92890,25.74383
20.32118,17.90205
67.43660,34.35759
23.60603,23.75548
38.67455,20.90102
23.72252,21.61780
14.60947,15.26374
31.22950,23.40239
39.49807,19.14173
62.04797,40.76581
36.52826,36.68552
36.66878,15.94401
30.22620,15.57936
18.34238,16.14357
25.23912,20.25957
36.71079,16.92022
35.78413,20.46443
21.26516,11.58982
26.34370,15.82561
88.40721,44.62017
49.28529,29.37994
17.45302,20.71469
57.56708,31.63273
22.09046,28.33316
14.74355,22.00450
19.17547,8.03200
18.16408,18.44733
40.05962,21.52992
21.30539,8.85892
14.54451,12.77826
75.77556,43.33264
40.59452,8.03590
21.27702,26.91297
24.77258,12.33442
22.54063,12.72809
28.50665,4.49065
14.88058,14.91218
24.60008,16.14471
44.42202,97.10533
15.07395,6.87833
19.34578,54.93845
50.19232,21.56213
19.94383,17.65726
7.49304,7.06785
7.34407,1.47106
21.96733,11.53550
7.63347,12.59979
11.99644,25.20914
7.40980,9.35692
6.95661,6.06878
23.53129,16.51581
6.95472,5.72706
28.15811,10.71709
35.56842,16.57144
19.97294,6.15324
36.17672,14.95584
22.24293,14.01280
18.12102,7.52568
105.98133,20.46287
46.28257,30.00375
51.09834,51.06788
74.02134,56.83061
50.74451,14.13033
56.52441,27.68776
74.31116,20.85202
49.96968,17.17259
58.87709,20.95470
40.92598,19.53363
71.77593,23.12179
25.50636,17.46601
31.57335,14.28927
24.79889,26.58370
39.82545,26.92800
39.33710,19.96266
27.21300,19.23690
53.48480,54.30430
9.44430,12.28407
22.93308,10.45892
31.45973,20.80181
30.24587,26.40721
13.99179,7.58317
22.11129,18.58301
17.33038,8.94974
43.48524,25.93521
24.14753,15.67313
22.50342,28.60127
21.49570,15.38192
30.41802,25.22169
22.38796,18.10875
18.58146,12.99379
76.79343,33.94153
29.32949,16.11327
9.53107,5.27601
8.78856,4.89176
17.87561,18.29399
14.85277,7.46499
30.31420,26.83942
11.52230,11.05249
26.36690,12.33080
30.03612,9.57429
14.66266,9.92088
17.52291,14.78489
29.30181,11.91805
20.37638,19.03027
35.15997,28.97651
11.72457,11.46862
23.06048,13.46298
7.40163,5.80268
17.91074,11.54302
11.95427,4.21103
38.46039,15.08989
32.70732,9.44594
42.16341,29.12603
46.30722,33.38078
31.25457,23.30617
59.66944,25.22595
52.13583,44.21583
29.47432,22.92419
34.77362,26.07609
13.85753,14.03670
41.83184,20.77445
28.71306,14.69572
41.51310,35.28985
50.20128,26.60653
36.79549,19.56814
30.98286,12.12931
28.00607,25.04194
17.54793,21.19967
33.90465,7.21792
43.67597,23.98361
20.73050,6.24074
17.08470,14.24646
24.40187,21.78688
20.57163,16.30548
31.32673,19.41093
17.15992,5.74642
12.07904,5.26951
29.23526,9.36358
43.76460,19.56340
29.62130,10.93679
41.41306,28.82623
31.51573,9.89751
17.74426,8.24911
28.41559,24.31721
34.57328,16.21359
20.62129,5.61762
45.61237,27.25772
33.95900,22.96603
34.53915,24.33686
29.26721,23.59969
93.56830,35.61404
24.02713,0.00000
26.19132,5.82361
21.44125,11.14807
37.58723,19.31669
91.65682,37.61081
41.74246,17.99315
24.30450,10.11099
52.84966,25.23034
14.85244,11.28556
30.19671,16.17117
9.50850,3.77410
40.69144,21.03681
4.68867,4.70254
30.00793,16.42281
50.79550,24.57215
54.74752,24.69862
66.47491,49.44305
34.20348,18.93300
47.37182,19.46021
19.15501,15.33736
25.53932,22.94847
28.87864,15.62330
17.42950,14.03503
20.92390,16.76692
37.03413,38.19301
19.45920,7.72136
30.04917,17.04040
13.77387,18.92819
21.94994,8.73958
35.96060,38.00728
44.30633,19.20644
36.02523,15.38759
22.93360,6.11363
27.55380,11.22617
30.41897,14.56538
25.88828,51.05749
53.25218,24.41903
34.60485,23.40442
11.65234,9.19407
29.52068,28.59214
10.33800,11.72926
20.45320,19.05916
45.70550,26.06999
51.96855,48.45551
29.63275,21.65593
15.93996,8.08545
50.40569,11.19400
31.91464,21.13480
22.43530,11.78713
7.12236,8.17298
34.47780,14.46600
17.24963,22.02360
21.64025,15.99465
48.02568,29.95101
13.27231,16.39600
13.86885,10.37706
14.12950,10.00057
55.34399,7.43474
17.74426,17.25058
19.03974,13.62812
22.08197,8.46975
58.11556,23.97076
54.93578,32.05229
14.39998,17.09024
47.92897,17.64358
23.93336,22.36121
35.45472,6.88337
12.77449,10.63885
24.90036,14.68841
51.21546,64.79685
22.50399,21.51315
42.88111,16.88188
32.19049,15.39537
148.87989,108.50826
33.65932,20.68369
56.77323,45.91578
19.88239,8.41362
31.06134,18.90041
66.56729,16.86413
62.88731,37.76497
28.36278,29.24517
23.67547,27.26827
26.41969,5.94547
30.81690,13.36829
36.85644,22.95786
38.98768,21.73494
49.18030,44.42467
27.14297,29.10674
29.80153,12.86430
38.57980,13.53296
28.19125,13.40022
43.07728,14.56543
18.60917,17.42360
26.34991,5.93168
32.61955,16.68842
23.67474,8.11745
18.05606,20.56350
23.93482,1.56219
54.02264,41.46078
26.13933,19.03523
34.62160,44.74911
45.20654,35.51736
22.89344,7.52908
62.79617,21.26927
23.76110,11.23180
23.53369,8.34423
18.22695,17.42301
21.90309,11.60542
27.21771,14.85202
21.34880,10.55599
31.70288,14.74794
14.01169,7.06823
19.88161,11.44652
60.20396,18.70383
31.93527,22.05061
9.64942,14.37424
23.35518,15.87306
14.63396,16.52816
235.65176,28.36047
38.12061,26.51196
8.96133,23.27120
23.16079,11.76118
63.10929,16.80679
46.92495,23.57918
83.58525,16.88784
32.37745,12.62531
66.34337,26.62160
52.14096,30.32359
10.06152,2.78740
78.29507,36.02012
13.04159,3.97026
14.98585,14.18193
7.55880,4.31640
25.40617,10.28235
7.62220,2.61640
21.83606,23.12220
25.13113,16.16586
24.94264,6.88157
29.54360,10.45080
18.96673,20.95412
10.45080,9.44900
26.65305,25.61093
15.40505,14.40146
34.19082,16.99505
37.24012,16.53487
55.87601,31.30585
73.90745,7.56393
16.41202,3.22889
14.85962,6.13187
32.07033,34.34163
15.30754,7.57551
22.41084,36.31444
35.95264,24.53981
40.00544,33.92453
25.30538,14.52588
40.14339,23.54192
33.91052,23.13397
20.16951,15.47924
45.31396,22.36178
46.62303,41.73336
31.71298,21.61685
41.19902,20.83085
47.33360,25.13711
22.48575,13.28331
59.19579,38.94858
17.80108,12.59780
41.78549,24.71585
14.48360,15.82251
27.71407,26.59170
49.46358,33.12189
9.62059,7.10137
68.66104,12.49987
26.94784,24.91394
27.51639,20.73974
23.38368,0.78000
97.77873,69.47704
48.66260,37.09851
28.26381,23.17390
67.68584,34.80784
36.61784,19.63573
23.43090,11.58101
71.66132,57.38857
64.29540,39.46196
38.87480,22.82784
17.50435,11.75657
47.63739,14.94611
74.69949,29.64403
21.68582,13.24427
37.23696,25.12040
7.92797,8.57147
40.58531,32.76448
27.96025,15.46688
35.91141,16.57025
26.52110,18.61554
6.90526,2.47507
17.09817,18.84398
104.38199,168.24062
32.44181,24.66214
20.95305,5.35013
4.45487,12.22642
60.80513,25.54473
20.26542,12.65998
15.60226,11.87118
21.60016,11.43840
20.64128,13.67491
24.39734,25.99474
40.15820,21.83051
63.48730,8.58884
9.96339,5.84540
44.38548,13.13005
16.10974,14.76084
34.15831,64.38303
26.10263,7.65060
19.97978,6.99958
30.20929,9.00735
14.63118,9.49835
19.94260,17.13404
40.24288,36.50304
126.44825,67.81532
47.09207,19.45917
60.53481,11.84690
19.53515,6.81161
33.98967,11.00823
45.46800,10.50807
54.88295,15.20076
46.32162,20.89786
15.72000,8.41101
28.43152,21.32056
24.82729,11.49885
37.65091,41.83003
20.62708,12.60254
34.32689,18.31559
14.62656,20.79895
117.20667,38.38284
24.85537,18.84849
38.60492,20.89714
25.20491,18.64467
91.06228,42.89813
53.70490,40.78973
31.21498,36.57988
35.11225,26.81589
36.35189,39.61994
71.48424,88.54661
25.24353,32.15786
23.22645,15.26206
43.26517,19.75559
24.45973,16.59118
26.01872,12.12848
31.38706,13.08356
68.40515,35.45347
34.86972,10.01366
25.19989,15.61824
37.04259,22.52355
106.90967,52.40595
54.06746,52.02360
60.63164,36.82127
168.57376,30.83055
35.13932,10.90809
72.92433,30.93714
68.77836,27.47476
42.98359,21.83129
36.44258,14.47866
65.18850,30.67094
75.44815,38.36153
29.95079,28.57980
16.64754,18.03225
94.61261,82.15867
41.60507,23.98250
27.11661,6.96760
35.36557,19.23327
53.01637,71.34663
112.05860,48.69303
25.31457,25.68118
44.26229,36.56791
58.74586,37.10272
10.28579,6.18208
98.81901,34.56255
48.89505,23.20577
19.84426,18.42052
71.34991,43.31098
42.33838,40.81611
32.37207,21.32840
10.50918,11.46628
27.31612,13.09721
85.83044,41.75906
44.04774,30.62820
37.14232,16.07927
10.87603,10.92433
29.90418,14.16755
27.56065,29.60328
42.14047,37.92539
33.65784,27.59640
27.20112,24.70067
24.11343,14.75320
33.34462,22.62081
31.60779,12.48662
91.47375,37.14395
50.14688,20.50013
38.87732,22.67801
82.10992,50.41667
18.75419,15.34635
26.92412,30.54551
4.12457,3.93514
188.57961,71.62809
47.59297,17.82522
25.81654,22.67505
26.19238,73.96905
50.02381,35.31688
44.61183,15.54612
11.16352,10.14828
37.30644,28.30563
19.56520,13.44755
33.37085,31.71461
48.28376,57.71925
25.03587,11.13243
96.99343,50.56229
34.62293,31.75461
39.88521,54.78859
34.76064,14.36919
44.66066,18.70244
20.00021,22.59501
22.60604,8.35558
33.85035,20.17219
21.25672,15.57134
8.93560,9.47441
36.22686,22.80139
46.34430,49.44944
68.32045,46.89908
52.81186,39.21670
26.31836,20.23175
52.93707,32.71394
44.75697,16.41795
129.01064,45.61839
20.40332,13.45191
152.87035,60.56423
199.12414,142.09440
10.89777,6.19897
71.41303,65.45099
132.01942,71.14197
20.16108,10.96497
113.42883,64.36030
22.55054,17.42951
64.92442,76.09799
21.83962,20.28844
6.33344,5.01192
36.29011,18.23385
31.11294,30.16727
9.69784,7.04850
28.93741,19.42453
36.69161,35.85561
8.88642,5.90166
18.19534,13.04813
11.62825,12.19057
64.21709,49.72707
12.90298,8.14699
34.67294,11.31010
24.63659,10.71835
31.05103,21.84023
38.28487,29.91422
37.67420,20.49850
25.69034,12.45833
34.15089,24.61267
93.36880,32.66120
56.41785,24.21136
18.35830,9.25753
58.53046,15.75092
65.30389,29.55814
18.92220,10.38968
33.03146,23.18194
20.57928,9.99986
27.36883,25.16309
14.70491,15.99704
31.20490,24.94414
45.68850,60.84979
176.72046,271.80093
58.28850,106.88089
64.27868,32.96358
62.18851,99.31514
45.23277,14.54848
24.75885,4.08902
19.20545,18.61618
117.47218,59.14899
43.35245,36.72806
51.51880,37.63533
63.48220,11.57086
27.13251,14.12628
39.10517,19.01188
92.36987,40.33559
20.98615,11.53977
75.33947,62.56872
35.07961,9.33084
43.60769,31.35238
55.61969,37.71629
96.00219,26.97429
42.37758,24.58139
61.53575,38.52723
47.19298,20.90264
40.51609,23.82689
10.62294,30.39611
81.14431,45.17838
44.75678,28.11074
39.13184,8.59470
52.47539,28.39421
90.95899,38.22070
44.38709,30.82140
22.94255,11.86564
16.53382,7.33600
76.09038,48.61170
14.55665,5.61626
12.49332,9.90802
41.62455,24.94922
11.78626,5.08031
12.75004,9.78056
5.71187,2.40724
7.88701,1.76150
30.73632,32.26910
12.56763,8.42265
27.48964,30.19895
22.60818,29.31791
36.88134,29.41814
12.89802,19.35985
17.70491,8.56909
28.01370,25.29916
82.50385,22.69718
35.26559,15.78375
62.49713,22.71359
29.96158,26.41598
51.18426,25.14165
41.13039,21.99121
37.84521,30.01121
38.34934,18.22836
25.09395,23.76916
40.93300,21.34984
49.95755,26.13307
28.10446,14.50890
14.59721,34.71224
47.07963,26.14915
44.75381,15.77162
30.28850,23.80008
17.51426,16.24737
46.61568,24.05474
22.97492,13.08554
39.37693,19.79606
18.48198,15.38293
60.92954,8.43099
37.56231,16.53236
74.14289,21.76762
44.56550,22.42140
69.12790,27.43264
39.61506,23.50187
37.37112,21.34274
39.73890,11.84364
35.13391,11.24797
60.09990,65.00762
40.89283,17.84164
64.31239,39.23057
38.18852,49.66144
28.28198,23.46300
34.07897,14.31559
91.10321,25.96568
70.28317,12.41090
8.99804,2.36470
30.45789,7.24779
284.95147,100.52127
44.59280,14.28296
26.34932,11.86902
55.76239,19.85810
29.01647,10.19025
21.74449,9.90120
47.23654,15.51175
194.20994,9.60809
13.37856,8.60030
9.35974,8.04733
29.65386,37.20291
50.94103,30.45661
43.31796,25.65630
25.35784,12.30569
40.71680,18.07722
44.76235,23.15573
24.31962,11.57597
113.69082,88.51666
141.00901,30.99744
16.86883,19.54958
27.14430,28.34078
55.84617,24.33541
26.26066,23.30075
71.82785,57.95020
74.33604,66.53459
23.44038,16.04755
14.58506,8.23912
58.64927,28.01504
39.41799,26.87794
44.85243,30.20331
39.90983,18.64099
66.34422,21.25362
27.38359,12.54385
225.96561,276.48964
133.42381,74.75678
95.17431,73.70521
112.80857,43.86441
47.58556,16.99342
46.14877,30.49413
40.52845,20.57881
37.96721,24.11488
49.78083,31.20835
29.77866,27.36869
16.91048,20.60463
79.92357,40.33408
78.89116,36.24675
86.95580,35.54258
51.15431,45.70124
55.10788,20.43349
41.01081,44.30855
54.29451,32.84560
85.30324,68.88757
38.64097,26.65379
76.92389,37.29305
54.41801,30.54569
45.36883,28.49348
43.84297,16.80445
42.62245,23.79977
72.96603,34.33659
63.35654,31.35831
31.70129,13.07681
312.80155,27.38778
32.54757,13.83650
12.94742,7.96203
35.54167,28.46877
18.74230,12.34060
12.30527,18.82251
13.47128,2.16460
8.10615,7.53943
30.45311,19.03513
26.56370,18.70299
18.16722,14.14838
30.42167,12.37039
67.49114,23.74004
10.23812,7.72959
12.16550,9.48840
6.50730,2.65115
19.29833,10.87989
20.71964,9.01831
8.20660,1.39242
11.77841,4.97074
33.79779,13.06660
5.76423,6.36346
21.48249,4.94132
19.54081,19.80360
14.84187,18.60920
5.20070,22.94077
44.24338,23.18149
55.00704,17.38786
28.09508,9.38562
25.01475,13.53089
20.80985,8.35143
32.00041,12.85856
21.01069,7.29597
15.12736,15.06868
17.49211,12.21809
14.20787,13.04337
38.10554,8.72917
13.21184,13.35249
20.54584,8.05893
20.64538,14.89704
14.56785,5.26250
46.81903,17.47101
69.68061,34.14156
17.77070,11.80901
37.15757,22.28658
25.82753,22.98264
29.06868,13.25648
16.60622,8.89399
21.52256,5.27368
8.61933,5.77220
23.28416,21.96598
49.93467,25.29648
18.97256,7.74366
34.68911,27.72831
26.26635,16.90961
59.99449,20.63887
21.93036,25.27543
29.97657,14.86103
38.13350,13.13266
61.44524,17.27164
12.11701,10.99826
56.86334,18.51475
30.62768,26.51055
32.49495,20.63238
43.75297,50.56624
65.01213,16.64049
27.59614,14.31949
12.15461,6.28912
72.93814,27.01580
34.33991,20.25264
9.55538,14.71662
19.17546,18.43767
35.27066,21.60587
21.97865,17.54866
11.63712,4.70940
57.66368,24.18445
41.90473,37.56736
129.03493,53.90865
22.31705,11.29886
20.12799,8.16448
31.20754,15.90282
20.59158,22.93425
42.38606,39.15593
68.72923,91.88709
28.21866,20.39803
35.20631,10.71275
11.03618,20.49386
27.81283,15.49371
42.27220,24.79794
25.02870,17.53595
18.03269,11.03565
18.53080,10.73705
26.21278,5.19355
20.23037,14.69149
23.59234,16.68886
23.86007,5.84725
36.52861,14.61374
29.81633,8.66652
42.04620,23.69721
26.82577,23.13498
18.03614,2.35546
18.67628,9.23259
6.16282,6.56634
7.00645,4.32598
21.84832,9.02938
3.35523,2.09399
24.24507,6.11737
52.75759,11.11851
25.82923,10.85033
19.64153,8.91090
50.30253,27.54895
40.09598,13.11338
28.59836,37.11106
26.74140,7.26136
22.78032,17.13168
15.31730,6.35110
13.06724,10.63503
47.56062,16.30984
33.04567,23.08354
33.28500,30.57307
46.96721,38.99577
13.85077,5.06740
25.87375,12.47965
11.42452,5.62153
19.26393,16.65500
44.83911,13.98002
35.86392,16.35901
29.34903,17.26676
25.65024,14.15409
54.38762,13.89231
34.31414,26.67389
14.53136,7.04881
36.23657,17.32007
36.58112,21.51688
24.15866,16.46269
40.32875,26.68972
24.01123,10.82839
103.34853,82.55428
27.00508,14.87810
21.02221,5.45429
26.33549,6.15665
21.98909,7.49249
21.38665,17.18162
6.58747,12.96840
13.70582,3.55160
35.07834,28.05369
29.89691,12.15880
16.54744,6.69912
21.67399,15.99333
7.95173,0.82864
66.53991,19.01021
23.05538,9.30756
41.47824,24.49931
21.97930,20.57234
15.82887,6.38070
30.83630,20.66659
20.22332,11.33122
29.35822,14.72933
36.35408,35.93816
26.27715,15.67492
24.93220,28.81601
43.27733,20.12868
15.56780,14.49224
37.10654,21.82254
42.28522,26.83172
24.67290,17.10779
11.80326,5.24826
29.25737,15.31842
16.56393,8.84739
78.43360,28.72753
36.10916,10.61988
74.11300,25.39709
33.27851,14.15391
54.94736,29.61045
46.19161,20.11758
36.88779,14.67067
48.24710,16.20303
47.72150,12.10250
23.55781,10.98352
25.15861,10.88874
52.84132,25.29472
62.80812,27.27009
38.25294,20.14003
42.36362,23.48452
70.37619,19.83478
57.42505,46.57246
54.62022,35.80424
92.82273,58.81056
14.08984,22.15509
29.89828,11.42733
15.73669,6.91405
39.20217,17.74876
22.02978,13.38653
55.22378,23.53689
38.10741,15.69666
69.75203,23.25484
75.76469,46.08812
19.21220,7.94633
6.68851,36.58634
9.66493,11.10965
37.15922,23.10949
21.89507,21.61817
58.33776,44.31186
41.41612,10.67434
62.85732,47.32460
4.22797,5.23888
15.13147,9.30802
17.39410,8.02877
10.40685,5.12940
31.87369,27.97705
17.87104,24.34443
23.67552,20.06938
84.52194,58.53448
21.79824,17.60738
28.88361,25.29531
19.85970,16.57221
17.53698,10.40730
72.85697,58.13386
16.31143,32.14484
42.03227,26.07967
32.79157,17.07100
17.89081,29.68222
18.34426,15.04269
59.21766,27.93867
37.17546,24.58544
36.19720,26.13210
5.74649,13.65646
7.78125,9.20607
5.06214,11.81659
66.76784,24.06911
41.03961,33.97017
33.54163,20.09054
24.32951,11.71860
21.36788,12.34696
83.47985,49.91647
14.06319,5.24590
15.54391,17.59720
26.53916,20.14230
25.97698,16.82161
11.54017,7.53057
17.85910,14.89123
66.00373,39.67735
22.16516,18.35942
12.49395,10.26627
104.27545,81.52847
37.36513,27.23880
8.36065,11.37600
47.90696,63.83592
26.15746,30.48671
34.71522,23.02481
10.78644,3.42158
100.99384,51.29143
21.59334,13.63855
63.93967,51.49539
48.26157,25.13076
11.51925,10.07289
34.49997,20.39515
33.64908,24.04873
44.09993,12.95941
37.88350,7.07036
18.02950,9.30132
34.32134,25.12719
52.26509,15.08602
40.33842,36.66516
30.31410,21.30369
39.42695,17.51962
9.88523,12.79622
10.85547,4.53522
33.33964,17.87338
38.42037,26.45296
61.38075,38.35749
14.91831,6.73502
76.43081,23.68706
19.79783,13.92786
34.74566,15.36389
33.89558,20.06254
37.49215,16.37198
77.18055,39.27633
26.59447,12.60475
27.70683,15.29569
193.13232,113.41005
15.28453,20.64300
26.20318,18.73967
28.74889,10.49531
28.91864,39.28191
25.01590,20.27842
30.74699,25.04076
23.31147,20.65925
39.88522,34.59227
26.38523,9.97127
19.37704,4.27752
49.82591,11.69167
24.14357,15.61420
18.68851,19.33300
40.32140,20.93326
25.77407,10.34410
31.22949,32.25876
8.45899,8.93667
23.20814,17.65607
35.79757,10.80079
24.66951,17.45192
17.58344,10.02187
24.06188,23.18679
15.47007,16.22835
7.50104,12.83890
14.02146,11.73468
18.67519,8.26590
23.19611,14.51642
30.45970,26.13112
17.33606,7.91794
18.96630,14.84625
47.13932,92.45275
10.56218,7.79869
35.36063,18.80604
27.27048,11.94129
51.27046,30.54952
41.30994,4.82828
78.28943,20.44170
28.13250,15.86584
51.62949,41.59736
26.82293,26.01204
24.21915,14.66661
69.81481,17.00830
19.66280,13.44822
32.83031,2.74472
50.63167,23.29317
15.50699,5.14319
11.91608,3.52058
181.95383,65.33597
349.03415,213.24267
27.91746,1.08410
23.80387,25.86524
13.26940,10.15517
31.61853,16.56954
48.97905,16.12460
67.42707,26.91835
36.62166,13.12888
119.52925,74.39932
83.18338,31.88633
68.51450,34.93891
242.96899,37.57726
54.49179,24.35176
37.05735,21.87189
72.01472,27.87087
20.13810,17.40622
17.60717,23.14745
233.64333,42.87800
24.24546,30.39140
94.84393,79.10138
68.60209,41.89825
21.24390,16.65991
19.20305,9.32501
34.20755,31.59681
32.32519,33.00511
39.63958,24.33648
47.51616,20.15298
22.20491,19.03536
23.76392,20.30320
15.49180,4.39228
30.73769,9.60192
18.40818,10.65328
8.11134,4.03800
29.34750,13.00473
11.99551,10.58919
2.98085,0.41323
18.12115,4.55633
20.36468,6.34232
4.78940,3.82654
24.15463,9.03286
13.83360,18.36288
13.01085,8.05794
29.99665,1.29924
25.42246,13.84979
25.22372,8.54740
8.26867,0.67765
25.03883,11.82312
21.18090,28.29929
20.30281,37.66004
35.06886,7.78732
69.33438,47.36738
36.49179,31.81534
60.12293,18.83916
128.33602,23.10957
74.62482,16.81746
51.90629,71.68653
31.24292,10.61812
7.82599,16.52563
83.65337,33.18960
12.86267,16.16077
16.15013,8.00447
20.21340,18.03474
291.81679,116.56980
45.46001,26.76719
26.54597,36.90091
82.61663,58.97596
10.22439,10.17218
85.56390,25.86985
9.13769,6.40034
29.56460,25.51594
29.21241,17.09682
41.90476,20.84450
25.31136,13.04199
23.37331,20.67694
39.93086,7.50244
26.83747,22.36969
33.80533,24.77908
27.51277,18.98150
21.92408,10.99819
17.41225,16.11110
9.67598,9.30932
14.30106,9.99862
17.43039,18.25488
23.82820,20.74518
11.28549,4.00361
28.96959,22.66362
83.99778,53.70437
54.17186,26.73401
49.36538,39.71511
21.02876,16.48496
32.13537,16.12077
23.75407,29.89268
21.36725,6.33560
26.00162,11.65820
22.74209,34.53909
18.28591,14.09165
6.79645,9.35126
15.07545,13.26333
41.93728,25.92186
83.50277,33.78767
7.91186,18.20982
9.59015,25.10315
45.63900,20.68133
36.89114,27.65272
15.17664,0.73133
34.37166,35.63877
78.40298,62.09946
18.34239,23.82234
34.99936,15.19475
28.42002,25.97071
38.07465,37.04561
74.14423,19.90206
50.15900,20.42511
39.35653,17.98261
47.88686,17.11131
27.91333,23.95845
64.32784,17.43948
29.67546,27.47751
12.42029,6.56207
22.71299,11.09121
20.77383,15.61635
20.51191,14.89079
48.71308,20.16923
32.40980,32.62552
9.18688,7.37967
53.25244,13.29889
77.44028,34.13771
38.27211,21.42218
25.29820,35.69147
13.53969,14.29726
36.92455,16.10386
16.36720,16.26409
20.17368,12.88968
14.40756,10.04223
21.89933,45.63701
47.57815,19.57026
37.75230,15.03925
121.37704,80.44679
20.83838,16.09643
10.09212,9.61949
40.84755,14.57069
26.13404,16.17432
29.97167,16.72613
13.26860,6.25479
10.37874,2.76993
105.48230,28.08234
55.54472,13.03003
52.16791,17.55822
22.81264,0.00000
25.65821,30.15108
42.12035,11.60746
44.53403,7.54725
8.78955,7.97908
17.85316,2.10477
99.19875,59.96051
33.19098,6.45879
27.14239,15.10841
29.34782,31.82560
44.02848,19.79669
8.85325,15.46767
72.63899,22.06725
33.26748,66.94547
40.09402,16.50293
18.99719,18.39555
10.31364,3.22014
29.62927,24.77370
25.67244,25.07083
60.72115,52.58677
57.78915,24.01798
66.41798,60.09205
53.72556,23.08995
70.96128,42.01577
91.73465,50.16385
25.78896,15.09344
28.22223,25.53344
21.76570,17.07678
75.27935,46.65858
44.62677,40.04067
28.33253,1.01624
49.70195,27.28143
75.21193,37.54311
100.38321,33.55488
28.57377,14.77876
29.80326,27.55177
13.30327,10.03838
81.88522,27.59755
33.17211,19.28378
27.51637,24.16858
16.97576,4.12583
14.03587,18.79144
10.07962,1.16673
19.20387,13.60231
8.59290,7.63519
16.59350,19.91642
31.29427,2.32685
36.56171,17.03725
37.48227,63.11910
29.96726,13.47020
24.99526,25.28017
9.75284,4.15244
21.13799,18.02983
23.50074,18.22437
31.55373,10.24517
18.15399,19.49030
8.73166,9.46018
40.68241,37.48104
32.55737,41.38256
41.43439,20.25042
29.53278,32.42835
71.19602,68.20246
70.11889,52.68830
23.33466,14.54686
51.46345,25.73273
34.15009,33.02065
20.98368,21.04077
13.32085,4.33423
26.45141,8.23481
109.03217,46.18844
205.34139,84.48354
41.11797,41.13894
74.56322,32.81159
17.60869,13.82617
9.10357,11.64462
14.08695,13.18876
9.50647,22.22088
105.79889,49.27453
23.03349,12.68871
20.66496,16.96323
20.71483,20.36533
46.55797,47.01088
37.17767,11.44285
31.64242,20.87103
28.21621,17.65460
20.97238,13.12744
18.97113,28.99341
43.63109,24.75732
11.66289,5.64870
27.01965,37.07296
51.67375,16.96631
21.56502,17.65604
15.83606,21.42557
17.12681,22.17165
24.72293,21.55701
42.01474,27.54439
21.68851,18.43907
11.25245,16.78953
18.36884,11.72104
18.22663,15.96922
30.60162,16.22486
20.00162,16.18403
26.08939,30.07857
18.62383,11.41158
50.88690,22.53753
13.87868,12.60144
12.45981,2.39329
28.36704,23.46755
36.67024,22.78159
34.31666,22.28177
31.76029,10.93744
78.13067,31.37202
31.02553,17.65660
62.04471,33.36082
19.63308,11.33674
87.23237,35.95068
40.31963,9.99108
27.49312,20.69736
41.14917,34.29060
47.32129,27.08663
40.83617,32.41600
20.73805,17.20016
72.16028,31.32021
21.83605,25.91135
71.33413,67.29620
19.48473,10.56453
19.04452,12.60446
59.35152,24.25319
9.00574,11.72999
81.39760,30.06216
9.81594,2.07592
24.68529,7.11334
13.35245,5.55117
20.54536,8.41317
31.66227,16.68505
59.70488,25.35036
152.92619,53.18824
24.39344,18.11857
28.95736,19.86872
89.21869,49.17955
43.69670,26.21010
35.66894,9.83035
35.07592,11.56821
34.60772,9.55274
9.27616,2.77083
47.80375,22.13889
29.60871,23.83710
4.59911,4.54358
49.46864,28.00138
27.33783,82.42026
35.87173,11.50509
10.91715,3.42427
12.76638,10.60140
13.38755,8.04816
25.14884,27.18725
42.50700,27.13219
15.30988,9.81697
11.39108,10.85122
16.66622,9.46717
151.48681,121.90666
35.70650,39.99284
293.45156,71.51566
75.19984,55.88667
18.76049,29.15519
53.38512,22.78574
27.83309,23.84680
29.56078,24.88329
29.16523,22.46515
29.03830,22.50570
15.99341,26.26250
65.33641,46.76069
24.55458,53.29376
10.36229,10.45120
26.98801,15.87144
30.34713,8.35621
15.69428,9.98971
31.36255,7.51337
53.86472,35.24235
17.18845,14.10750
26.10138,19.90955
10.85801,5.05623
20.10491,15.36289
44.70885,17.77851
12.36441,6.91175
24.21461,13.90397
